/*********************************/
 * Date: Monday, 20 October 2014 13:10:21 UTC *
 * Manufacturer + Model: LGE Nexus 5 *
 * Screen Pixels WxH: 1080x1776 *
 * Language: en *
/*********************************/
** PROTOCOL: SURVEY,false - RELAX,false - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false - STRESSOR,true - SURVEY,false - SEARCH,true - WRITE,true - SURVEY,false -  **
(1,SURVEY,false,1,1,4,4,1)
(3,SURVEY,false,1,1,4,4,2)
(4,SEARCH,false,1,1,315,30,2,28,0)
(4,SEARCH,false,2,1,315,30,22,8,1)
(4,SEARCH,false,3,1,315,30,29,1,0)
(5,WRITE,false,1,1,46,9,37,89,The University of Geneva is a public research university located in Geneva; Switzerland. Today; the university is the second largest university in Switzerland by number of students. UNIGE has programs in various fields but is particularly acknowledged for its academic and research programs in international relations.,the university of Geneva is a public research university located in Geneva;Switzerland.Today; the university is the second largest university in Switzerland by number of students. UNIGE has programs in various flields but is particularly acknoledged for its academic and research programs in international relations.)
(5,WRITE,false,2,1,39,16,23,59,Chicago Fire is an American television drama series that airs on NBC. The show explores the lives; both professional and personal; of the firefighters and paramedics of the Chicago Fire Department. NBC renewed the series for a third season.,Chicago Fire is an American television drama series that airs on NBC. The show explores the lives;both professional and personal; of the firefighters and paramedics of the Chicago Fire Department. NBC renewed the series for a third season.)
(5,WRITE,false,3,1,39,32,7,33,Chicago Fire is an American television drama series that airs on NBC. The show explores the lives; both professional and personal; of the firefighters and paramedics of the Chicago Fire Department. NBC renewed the series for a third season.,Chicago Fire is an American television drama series that airs on NBC. The show explores the lives; both professional and personal; of the firefighters and paramedics of the Chicago Fire Department. NBC  renewed the series for a third season.)
(6,SURVEY,false,1,1,3,3,3)
(7,STRESSOR,true,1,1,8963,7,8963)
(7,STRESSOR,true,2,1,8689,7,8677)
(7,STRESSOR,true,3,1,8111,13,908)
(7,STRESSOR,true,4,1,5347,13,5164)
(7,STRESSOR,true,5,1,8837,13,8824)
(7,STRESSOR,true,5,2,8837,7,8836)
(7,STRESSOR,true,6,1,7823,7,7813)
(7,STRESSOR,true,7,1,9421,13,0)
(7,STRESSOR,true,8,1,6263,13,6253)
(7,STRESSOR,true,9,1,5591,7,5584)
(7,STRESSOR,true,9,2,5591,13,8878)
(7,STRESSOR,true,10,1,8117,7,8110)
(7,STRESSOR,true,10,2,8117,13,8114)
(7,STRESSOR,true,11,1,5153,13,5142)
(7,STRESSOR,true,12,1,9721,13,9700)
(7,STRESSOR,true,13,1,8269,13,8286)
(7,STRESSOR,true,14,1,9467,7,9460)
(7,STRESSOR,true,14,2,9467,7,9453)
(7,STRESSOR,true,14,3,9467,7,9400)
(8,SURVEY,false,1,1,4,4,2)
(9,SEARCH,true,1,1,567,120,96,24,15)
(9,SEARCH,true,2,1,567,120,104,16,6)
(9,SEARCH,true,3,1,567,120,0,120,0)
(10,WRITE,true,1,1,42,12,30,67,The Space Needle is an observation tower in Seattle; Washington. Six parachutists have leaped from the tower since its opening; but this activity is only legal with prior consent. Four jumpers were part of various promotions; and the other two were arrested.,the space needle is an observation tower in seattle washington. six parachutusts have leaped from the tower since its opening ;; but this activity is only legal with prior consent . four jumpers were part of variou)
(10,WRITE,true,2,1,40,14,26,47,Angry Birds is a video game franchise inspired primarily by a sketch of stylized wingless birds; with two billion downloads across all platforms. Angry Birds has been praised for its successful combination of addictive gameplay; comical style; and low price.,angry birds is a video game francise inspired primarily by a sketch of stylized wongless birds; with two billipk  downloada across all platforms. angry birds has beed praises for its succesful combinatiom of a)
(10,WRITE,true,3,1,36,10,26,35,Runtastic is an international mobile fitness company that combines traditional fitness with mobile applications; social networking and elements of gamification as a logical reaction to the Quantified Self movement. Runtastic develops apps; hardware products; and services.,runtastix is an international mobile fotness company that cimbines traditional fitness with mobile applications;social networking and elements of gamification as a logical reaction to the Quantigied Self movement. Runtstic develops apps;hardware )
(11,SURVEY,false,1,1,3,4,4)
